bcv	text
44022024	ἐκέλευσεν ὁ χιλίαρχος εἰσάγεσθαι αὐτὸν εἰς τὴν παρεμβολήν, εἴπας μάστιξιν ἀνετάζεσθαι αὐτὸν ἵνα ἐπιγνῷ δι’ ἣν αἰτίαν οὕτως ἐπεφώνουν αὐτῷ.
44022025	δὲ ὡς προέτειναν αὐτὸν τοῖς ἱμᾶσιν εἶπεν πρὸς τὸν ἑστῶτα ἑκατόνταρχον ὁ Παῦλος· Εἰ ἄνθρωπον Ῥωμαῖον καὶ ἀκατάκριτον μαστίζειν; ἔξεστιν ὑμῖν
44022026	δὲ ἀκούσας ὁ ἑκατοντάρχης προσελθὼν τῷ χιλιάρχῳ ἀπήγγειλεν λέγων· μέλλεις Τί ποιεῖν; γὰρ ὁ ἄνθρωπος οὗτος Ῥωμαῖός ἐστιν.
44022027	δὲ προσελθὼν ὁ χιλίαρχος εἶπεν αὐτῷ· Λέγε μοι, σὺ Ῥωμαῖος εἶ; δὲ ὁ ἔφη· Ναί.
44022028	δὲ ἀπεκρίθη ὁ χιλίαρχος· Ἐγὼ πολλοῦ κεφαλαίου τὴν πολιτείαν ταύτην ἐκτησάμην. δὲ ὁ Παῦλος ἔφη· δὲ Ἐγὼ καὶ γεγέννημαι.
44022029	οὖν εὐθέως ἀπέστησαν ἀπ’ αὐτοῦ οἱ μέλλοντες αὐτὸν ἀνετάζειν· δὲ καὶ ὁ χιλίαρχος ἐφοβήθη ἐπιγνοὺς ὅτι Ῥωμαῖός ἐστιν καὶ ὅτι αὐτὸν ἦν δεδεκώς.
44022030	δὲ Τῇ ἐπαύριον βουλόμενος γνῶναι τὸ ἀσφαλὲς τὸ τί κατηγορεῖται ὑπὸ τῶν Ἰουδαίων ἔλυσεν αὐτόν, καὶ ἐκέλευσεν συνελθεῖν τοὺς ἀρχιερεῖς καὶ πᾶν τὸ συνέδριον, καὶ καταγαγὼν τὸν Παῦλον ἔστησεν εἰς αὐτούς.
44023001	δὲ ὁ Παῦλος ἀτενίσας τῷ συνεδρίῳ εἶπεν· Ἄνδρες ἀδελφοί, ἐγὼ πάσῃ συνειδήσει ἀγαθῇ πεπολίτευμαι τῷ θεῷ ἄχρι ταύτης τῆς ἡμέρας.
44023002	δὲ ὁ ἀρχιερεὺς Ἁνανίας ἐπέταξεν τοῖς παρεστῶσιν αὐτῷ τύπτειν αὐτοῦ τὸ στόμα.
44023003	τότε ὁ Παῦλος πρὸς αὐτὸν εἶπεν· Τύπτειν σε μέλλει ὁ θεός, τοῖχε κεκονιαμένε· καὶ σὺ κάθῃ κρίνων με κατὰ τὸν νόμον, καὶ παρανομῶν κελεύεις με τύπτεσθαι;
44023004	δὲ οἱ παρεστῶτες εἶπαν· Τὸν ἀρχιερέα τοῦ θεοῦ λοιδορεῖς;
44023005	τε ἔφη ὁ Παῦλος· Οὐκ ᾔδειν, ἀδελφοί, ὅτι ἐστὶν ἀρχιερεύς· γὰρ γέγραπται ὅτι Ἄρχοντα τοῦ λαοῦ σου οὐκ ἐρεῖς κακῶς.
44023006	δὲ ὁ Παῦλος Γνοὺς ὅτι τὸ ἓν μέρος ἐστὶν Σαδδουκαίων δὲ τὸ ἕτερον Φαρισαίων ἔκραζεν ἐν τῷ συνεδρίῳ· Ἄνδρες ἀδελφοί, ἐγὼ Φαρισαῖός εἰμι, υἱὸς Φαρισαίων· περὶ ἐλπίδος καὶ ἀναστάσεως νεκρῶν ἐγὼ κρίνομαι.
44023007	δὲ τοῦτο αὐτοῦ λαλοῦντος ἐγένετο στάσις τῶν Φαρισαίων καὶ Σαδδουκαίων, καὶ ἐσχίσθη τὸ πλῆθος.
44023008	γὰρ μὲν Σαδδουκαῖοι λέγουσιν μὴ εἶναι ἀνάστασιν μήτε ἄγγελον μήτε πνεῦμα, δὲ Φαρισαῖοι ὁμολογοῦσιν τὰ ἀμφότερα.
44023009	δὲ ἐγένετο κραυγὴ μεγάλη, καὶ ἀναστάντες τινὲς τῶν γραμματέων τοῦ μέρους τῶν Φαρισαίων διεμάχοντο λέγοντες· Οὐδὲν κακὸν εὑρίσκομεν ἐν τῷ ἀνθρώπῳ τούτῳ· δὲ εἰ πνεῦμα ἐλάλησεν αὐτῷ ἢ ἄγγελος—
44023010	δὲ πολλῆς στάσεως γινομένης ὁ χιλίαρχος φοβηθεὶς μὴ διασπασθῇ ὁ Παῦλος ὑπ’ αὐτῶν ἐκέλευσεν τὸ στράτευμα καταβὰν ἁρπάσαι αὐτὸν ἐκ μέσου αὐτῶν, τε ἄγειν εἰς τὴν παρεμβολήν.
44023011	δὲ Τῇ ἐπιούσῃ νυκτὶ ἐπιστὰς αὐτῷ ὁ κύριος εἶπεν· Θάρσει, γὰρ ὡς διεμαρτύρω τὰ περὶ ἐμοῦ εἰς Ἰερουσαλὴμ οὕτω δεῖ σε καὶ εἰς Ῥώμην μαρτυρῆσαι.
44023012	δὲ Γενομένης ἡμέρας ποιήσαντες συστροφὴν οἱ Ἰουδαῖοι ἀνεθεμάτισαν ἑαυτοὺς λέγοντες μήτε φαγεῖν μήτε πιεῖν ἕως οὗ ἀποκτείνωσιν τὸν Παῦλον.
44023013	δὲ ἦσαν πλείους τεσσεράκοντα οἱ ταύτην τὴν συνωμοσίαν ποιησάμενοι·
44023014	οἵτινες προσελθόντες τοῖς ἀρχιερεῦσιν καὶ τοῖς πρεσβυτέροις εἶπαν· Ἀναθέματι ἀνεθεματίσαμεν ἑαυτοὺς μηδενὸς γεύσασθαι ἕως οὗ ἀποκτείνωμεν τὸν Παῦλον.
44023015	οὖν νῦν ὑμεῖς ἐμφανίσατε τῷ χιλιάρχῳ σὺν τῷ συνεδρίῳ ὅπως καταγάγῃ αὐτὸν εἰς ὑμᾶς ὡς μέλλοντας διαγινώσκειν ἀκριβέστερον τὰ περὶ αὐτοῦ· δὲ ἡμεῖς πρὸ τοῦ ἐγγίσαι αὐτὸν ἕτοιμοί ἐσμεν τοῦ ἀνελεῖν αὐτόν.
44023016	δὲ ὁ υἱὸς τῆς ἀδελφῆς Παύλου Ἀκούσας τὴν ἐνέδραν παραγενόμενος καὶ εἰσελθὼν εἰς τὴν παρεμβολὴν ἀπήγγειλεν τῷ Παύλῳ.
44023017	δὲ ὁ Παῦλος προσκαλεσάμενος ἕνα τῶν ἑκατονταρχῶν ἔφη· Τὸν νεανίαν τοῦτον ἄπαγε πρὸς τὸν χιλίαρχον, γὰρ ἔχει ἀπαγγεῖλαί τι αὐτῷ.
44023018	μὲν οὖν ὁ παραλαβὼν αὐτὸν ἤγαγεν πρὸς τὸν χιλίαρχον καὶ φησίν· Ὁ δέσμιος Παῦλος προσκαλεσάμενός με ἠρώτησεν τοῦτον τὸν νεανίαν ἀγαγεῖν πρὸς σέ, ἔχοντά τι λαλῆσαί σοι.
44023019	δὲ ὁ χιλίαρχος ἐπιλαβόμενος τῆς χειρὸς αὐτοῦ καὶ ἀναχωρήσας κατ’ ἰδίαν ἐπυνθάνετο· Τί ἐστιν ὃ ἀπαγγεῖλαί μοι; ἔχεις
44023020	δὲ εἶπεν ὅτι Οἱ Ἰουδαῖοι συνέθεντο τοῦ ἐρωτῆσαί σε ὅπως αὔριον τὸν Παῦλον καταγάγῃς εἰς τὸ συνέδριον ὡς μέλλον τι ἀκριβέστερον πυνθάνεσθαι περὶ αὐτοῦ·
44023021	οὖν σὺ μὴ πεισθῇς αὐτοῖς, γὰρ ἐνεδρεύουσιν αὐτὸν ἐξ αὐτῶν ἄνδρες πλείους τεσσεράκοντα, οἵτινες ἀνεθεμάτισαν ἑαυτοὺς μήτε φαγεῖν μήτε πιεῖν ἕως οὗ ἀνέλωσιν αὐτόν, καὶ νῦν εἰσιν ἕτοιμοι προσδεχόμενοι τὴν ἀπὸ σοῦ ἐπαγγελίαν.
44023022	μὲν οὖν ὁ χιλίαρχος ἀπέλυσε τὸν νεανίσκον παραγγείλας μηδενὶ ἐκλαλῆσαι ὅτι ταῦτα ἐνεφάνισας πρὸς ἐμέ.
44023023	Καὶ προσκαλεσάμενός δύο τινας τῶν ἑκατονταρχῶν εἶπεν· Ἑτοιμάσατε στρατιώτας διακοσίους καὶ ἱππεῖς ἑβδομήκοντα καὶ δεξιολάβους διακοσίους, ὅπως πορευθῶσιν ἕως Καισαρείας, ἀπὸ τρίτης ὥρας τῆς νυκτός,
44023024	τε κτήνη παραστῆσαι ἵνα ἐπιβιβάσαντες τὸν Παῦλον διασώσωσι πρὸς Φήλικα τὸν ἡγεμόνα,
44023025	γράψας ἐπιστολὴν ἔχουσαν τὸν τύπον τοῦτον·
44023026	Κλαύδιος Λυσίας τῷ κρατίστῳ ἡγεμόνι Φήλικι χαίρειν.
44023027	τὸν ἄνδρα τοῦτον συλλημφθέντα ὑπὸ τῶν Ἰουδαίων καὶ μέλλοντα ἀναιρεῖσθαι ὑπ’ αὐτῶν ἐπιστὰς σὺν τῷ στρατεύματι ἐξειλάμην, μαθὼν ὅτι Ῥωμαῖός ἐστιν,
44023028	τε βουλόμενός ἐπιγνῶναι τὴν αἰτίαν δι’ ἣν ἐνεκάλουν αὐτῷ, κατήγαγον εἰς τὸ συνέδριον αὐτῶν.
44023029	εὗρον ὃν ἐγκαλούμενον περὶ ζητημάτων τοῦ νόμου αὐτῶν, δὲ μηδὲν ἄξιον θανάτου ἢ δεσμῶν ἔγκλημα. ἔχοντα
44023030	δέ μηνυθείσης μοι ἐπιβουλῆς εἰς τὸν ἄνδρα ἔσεσθαι ἐξαυτῆς ἔπεμψα πρὸς σέ, παραγγείλας καὶ τοῖς κατηγόροις λέγειν πρὸς αὐτὸν ἐπὶ σοῦ.
44023031	μὲν οὖν Οἱ στρατιῶται κατὰ τὸ διατεταγμένον αὐτοῖς ἀναλαβόντες τὸν Παῦλον ἤγαγον διὰ νυκτὸς εἰς τὴν Ἀντιπατρίδα·
44023032	δὲ τῇ ἐπαύριον ἐάσαντες τοὺς ἱππεῖς ἀπέρχεσθαι σὺν αὐτῷ ὑπέστρεψαν εἰς τὴν παρεμβολήν·
44023033	οἵτινες εἰσελθόντες εἰς τὴν Καισάρειαν καὶ ἀναδόντες τὴν ἐπιστολὴν τῷ ἡγεμόνι παρέστησαν καὶ τὸν Παῦλον αὐτῷ.
44023034	δὲ ἀναγνοὺς καὶ ἐπερωτήσας ἐκ ποίας ἐπαρχείας ἐστὶν καὶ πυθόμενος ὅτι ἀπὸ Κιλικίας,
44023035	ἔφη, Διακούσομαί σου, ὅταν καὶ οἱ κατήγοροί σου παραγένωνται· κελεύσας ἐν τῷ πραιτωρίῳ τοῦ Ἡρῴδου φυλάσσεσθαι αὐτόν.
44024001	δὲ Μετὰ πέντε ἡμέρας κατέβη ὁ ἀρχιερεὺς Ἁνανίας μετὰ πρεσβυτέρων τινῶν καὶ ῥήτορος Τερτύλλου τινός, οἵτινες ἐνεφάνισαν τῷ ἡγεμόνι κατὰ τοῦ Παύλου.
44024002	δὲ κληθέντος αὐτοῦ ἤρξατο κατηγορεῖν ὁ Τέρτυλλος λέγων· Πολλῆς εἰρήνης τυγχάνοντες διὰ σοῦ καὶ διορθωμάτων γινομένων τῷ ἔθνει τούτῳ διὰ τῆς σῆς προνοίας
44024003	τε πάντῃ καὶ πανταχοῦ ἀποδεχόμεθα, μετὰ πάσης εὐχαριστίας. κράτιστε Φῆλιξ,
44024004	δὲ ἵνα μὴ ἐπὶ πλεῖόν σε ἐγκόπτω, παρακαλῶ ἀκοῦσαί σε ἡμῶν συντόμως τῇ σῇ ἐπιεικείᾳ.
44024005	γὰρ εὑρόντες τὸν ἄνδρα τοῦτον λοιμὸν καὶ κινοῦντα στάσεις πᾶσι τοῖς Ἰουδαίοις τοῖς κατὰ τὴν οἰκουμένην τε πρωτοστάτην τῆς τῶν Ναζωραίων αἱρέσεως,
44024006	ὃς καὶ τὸ ἱερὸν βεβηλῶσαι, ἐπείρασεν ὃν καὶ ἐκρατήσαμεν,
44024008	παρ’ οὗ δυνήσῃ αὐτὸς ἀνακρίνας περὶ πάντων τούτων ἐπιγνῶναι ὧν ἡμεῖς κατηγοροῦμεν αὐτοῦ.
44024009	δὲ συνεπέθεντο καὶ οἱ Ἰουδαῖοι φάσκοντες ταῦτα οὕτως ἔχειν.
44024010	τε Ἀπεκρίθη ὁ Παῦλος νεύσαντος αὐτῷ τοῦ ἡγεμόνος λέγειν· Ἐκ πολλῶν ἐτῶν ὄντα σε κριτὴν τῷ ἔθνει τούτῳ ἐπιστάμενος εὐθύμως τὰ περὶ ἐμαυτοῦ ἀπολογοῦμαι,
44024011	δυναμένου σου ἐπιγνῶναι, ὅτι οὐ πλείους εἰσίν μοι ἡμέραι δώδεκα ἀφ’ ἧς ἀνέβην προσκυνήσων εἰς Ἰερουσαλήμ,
44024012	καὶ εὗρόν με πρός τινα διαλεγόμενον ἢ ἐπίστασιν ὄχλου ποιοῦντα οὔτε ἐν τῷ ἱερῷ οὔτε ἐν ταῖς συναγωγαῖς οὔτε κατὰ τὴν πόλιν,
44024013	οὐδὲ δύνανταί παραστῆσαι σοι περὶ ὧν νυνὶ κατηγοροῦσίν μου.
44024014	δὲ ὁμολογῶ τοῦτό σοι ὅτι κατὰ τὴν ὁδὸν ἣν λέγουσιν αἵρεσιν οὕτως λατρεύω τῷ πατρῴῳ θεῷ, πιστεύων πᾶσι τοῖς κατὰ τὸν νόμον καὶ τοῖς ἐν τοῖς προφήταις γεγραμμένοις,
44024015	ἔχων ἐλπίδα εἰς τὸν θεόν, ἣν καὶ αὐτοὶ οὗτοι προσδέχονται, μέλλειν ἔσεσθαι ἀνάστασιν τε δικαίων καὶ ἀδίκων·
44024016	ἐν τούτῳ καὶ αὐτὸς ἀσκῶ ἀπρόσκοπον συνείδησιν ἔχειν πρὸς τὸν θεὸν καὶ τοὺς ἀνθρώπους διὰ παντός.
44024017	δὲ δι’ ἐτῶν πλειόνων ἐλεημοσύνας ποιήσων εἰς τὸ ἔθνος μου παρεγενόμην καὶ προσφοράς,
44024018	ἐν αἷς εὗρόν με ἡγνισμένον ἐν τῷ ἱερῷ, οὐ μετὰ ὄχλου οὐδὲ μετὰ θορύβου,
44024019	δὲ τινὲς ἀπὸ τῆς Ἀσίας Ἰουδαῖοι, οὓς ἐπὶ σοῦ παρεῖναι καὶ κατηγορεῖν ἔδει εἴ τι ἔχοιεν πρὸς ἐμέ,
44024020	ἢ αὐτοὶ οὗτοι εἰπάτωσαν τί ἀδίκημα εὗρον στάντος μου ἐπὶ τοῦ συνεδρίου
44024021	ἢ περὶ μιᾶς ταύτης φωνῆς ἧς ἐκέκραξα ἐν αὐτοῖς ἑστὼς ὅτι Περὶ ἀναστάσεως νεκρῶν ἐγὼ κρίνομαι σήμερον ἐφ’ ὑμῶν.
44024022	δὲ Ἀνεβάλετο αὐτοὺς ὁ Φῆλιξ, ἀκριβέστερον εἰδὼς τὰ περὶ τῆς ὁδοῦ, εἴπας· Ὅταν Λυσίας ὁ χιλίαρχος καταβῇ διαγνώσομαι τὰ καθ’ ὑμᾶς·
44024023	διαταξάμενος τῷ ἑκατοντάρχῃ τηρεῖσθαι αὐτὸν τε ἔχειν ἄνεσιν καὶ κωλύειν μηδένα τῶν ἰδίων αὐτοῦ ὑπηρετεῖν αὐτῷ.
44024024	δὲ Μετὰ ἡμέρας τινὰς ὁ Φῆλιξ παραγενόμενος σὺν Δρουσίλλῃ τῇ ἰδίᾳ γυναικὶ οὔσῃ Ἰουδαίᾳ μετεπέμψατο τὸν Παῦλον καὶ ἤκουσεν αὐτοῦ περὶ τῆς εἰς Χριστὸν Ἰησοῦν πίστεως.
44024025	δὲ διαλεγομένου αὐτοῦ περὶ δικαιοσύνης καὶ ἐγκρατείας καὶ τοῦ κρίματος τοῦ μέλλοντος ἔμφοβος γενόμενος ὁ Φῆλιξ ἀπεκρίθη· Τὸ νῦν ἔχον πορεύου, δὲ καιρὸν μεταλαβὼν μετακαλέσομαί σε·
44024026	ἅμα καὶ ἐλπίζων ὅτι χρήματα δοθήσεται αὐτῷ ὑπὸ τοῦ Παύλου· διὸ καὶ πυκνότερον αὐτὸν μεταπεμπόμενος ὡμίλει αὐτῷ.
44024027	δὲ Διετίας πληρωθείσης ἔλαβεν ὁ Φῆλιξ διάδοχον Πόρκιον Φῆστον· τε θέλων χάριτα καταθέσθαι τοῖς Ἰουδαίοις ὁ Φῆλιξ κατέλιπε τὸν Παῦλον δεδεμένον.
44025001	οὖν Φῆστος ἐπιβὰς τῇ ἐπαρχείᾳ μετὰ τρεῖς ἡμέρας ἀνέβη εἰς Ἱεροσόλυμα ἀπὸ Καισαρείας,
